genre,songName,singer,musicDirector,lyricist,movie,year
sad_songs,Chand Ek Beva Ki Chudi Ki Tarah Tuta Hua Koi Nahi Mera Is Duniya Mein,Talat Mahmood,Shankar Jaikishan,Hasrat Jaipuri,Daag,1952
sad_songs,Dil Ko Na Mere Tadpaao,Mohammed Rafi,Shankar Jaikishan,Shailendra,Budtameez,1966
sad_songs,Dukhiyare Naina Dhundhe Piya Ko,Lata Mangeshkar,Madan Mohan,Indeevar,Nirmohi,1952
sad_songs,Ik Tu Hi Tu Hi Tu Hi Tu,Hans Raj Hans,Pritam Chakraborty,Irshad Kamil,Mausam,2011
sad_songs,Jab Dil Me Nahi Hai Khot To Phir Kyo Darata Hai,Manna Dey,Madan Mohan,Anwar Farrukhabadi,Bank manager,1959
sad_songs,Mohabbat Mein Aise Zamane Bhai Aaye,Lata Mangeshkar*Talat Mahmood,Chitalkar Ramchandra,Rajinder Krishan,Sagai,1951
sad_songs,Mose Ruth Gayo Kisaki Lagi Julmi Najariyaa,Lata Mangeshkar,Anil Biswas,D N Madhok,Tarana,1951
sad_songs,Na To Dard Gaya Na Dawa Hi Mili,Lata Mangeshkar,Chitragupt,Majrooh Sultanpuri,Kali Topi Lal Rumal,1959
sad_songs,Sunate Hai Sitare Raat Bhar Sabko Ye Afsana (Sad),Asha Bhosle,Daan Singh,Anand Bakshi,My Love,1970
sad_songs,Tere Kuche Me Armano Ki Duniya Le Ke,Mohammed Rafi,Naushad,Shakeel Badayuni,Dillagi,1949
sad_songs,Ye Ruki Ruki Hawaye Ye Bujhe Bujhe Sitare,Lata Mangeshkar*Asha Bhosle,K Datta,Raja Mehdi Ali Khan,Daman,1951
sad_songs,Yeh Duniya Tere Dil Ki Tasveer Baba Tere Haath Hai Teri Taqdeer Baba,Mohammed Rafi,O P Nayyar,Jan Nisar Akhtar,Shrimati 420,1956
sad_songs,Yeh Moh Moh Ke Dhaage (Female),Monali Thakur,Anu Malik,Varun Grover,Dum Laga Ke Haisha,2015
sad_songs,Banaa Ke Kyun Bigaadaa Re Bigaadaa Re Nasibaa,Lata Mangeshkar,Kalyanji Anandji,Gulshan Bawra,Zanjeer,1973
sad_songs,Ek Sitaaraa Hai Aakaash Men,C. H. Atma,Shankar Jaikishan,Shailendra,Nagina,1951
sad_songs,Hame Kya Pata Tha Maar Katari Mar Jaana,Amirbai Karnataki,Chitalkar Ramchandra,Pyarelal Santoshi,Shehnai,1947
sad_songs,Hume Dum Dai Ke Sautan Ghar Jana Bairan Ghar Jaana,Mubarak Begum*Asha Bhosle,Iqbal Qureshi,Qamar Jalalabadi,Yeh Dil Kisko Doon,1963
sad_songs,Jeevan Sapna Toot Gaya (by Mukesh),Mukesh,Anil Biswas,Zia Sarhadi,Anokha Pyar,1948
sad_songs,Main Pagal Mera Manwa Pagal,Talat Mahmood,Madan Mohan,Rajinder Krishan,Ashiana,1952
sad_songs,Sab Kuchh Luta Ke Hosh Me Aaye To Kya Kiya,Talat Mahmood,Ravi,Prem Dhawan,Ek Saal,1957
sad_songs,Chal Diyaa Kaaravaan Lut Gae Ham Yahaan Tum Vahaan,Talat Mahmood,Ghulam Mohammad,Shakeel Badayuni,Laila Majnu,1953
sad_songs,Do Chamakatee Aankho Me,Geeta Dutt,Mukul Roy,Shailendra,Detective,1958
sad_songs,Katate Hain Dukh Me Ye Din Pahlu Badal Badal Ke,Lata Mangeshkar,Chitalkar Ramchandra,Noor Lucknavi,Parchhaiyan,1952
sad_songs,Phir Tumhaaree Yaad Aayee Aye Sanam,Manna Dey*Mohammed Rafi*Saadat Khan,Sajjad,Qamar Jalalabadi,Rustam Sohrab,1963
sad_songs,Ro_un Main Saagar Ke Kinaare Saagar Hansi Udaae,C. H. Atma,Shankar Jaikishan,Shailendra,Nagina,1951
sad_songs,Sathi Re Tujh Bin Jiya Udas Re,Lata Mangeshkar,Salil Chowdhury,Shailendra,Poonam Ki Raat,1965
sad_songs,Tere Pyar Ko Is Tarah Se Bhulana,Mukesh,Roshan,Rahil Gorakhpuri,Maine Jeena Seekh Liya,1959
sad_songs,Tum Bin Sajan Barase Nayan,Lata Mangeshkar*Mohammed Rafi,Shankar Jaikishan,Shailendra,Gaban,1967
sad_songs,Tune Mera Dil Liya Teri Baton Ne Jaadu Kiya,Kishore Kumar*Geeta Dutt,Shankar Jaikishan,Hasrat Jaipuri,Shararat,1959
sad_songs,Yeh Hawa Yeh Hawa Yeh Hawa,Mahendra Kapoor,Ravi,Sahir Ludhianvi,Gumrah,1963
sad_songs,Aye Jane Bahar Jane-e-karam Mit Jaye Sabhi Duniya Ke Sitam,Mohammed Rafi,Shankar Jaikishan,Hasrat Jaipuri,Jahan Pyar Mile,1970
sad_songs,Hansi Hansi Na Rahi Aur Kushi Kushi Na Rahi,Lata Mangeshkar,Chitalkar Ramchandra,Arzoo Lucknowi,Sipahiya,1949
sad_songs,Kaal Kaa Pahiyaa Ghume Bhaiyaa,Manna Dey,Shankar Jaikishan,Neeraj,Chanda aur Bijli,1969
sad_songs,Kai Din Se Ji Hai Bekal,Lata Mangeshkar,Madan Mohan,Raja Mehdi Ali Khan,Dulhan Ek Raat Ki,1966
sad_songs,Kal Nahi Paaye Jiya More Piya Tum Bin Kal Nahi Paaye,Lata Mangeshkar,Shankar Jaikishan,Shailendra,Chhoti Si Mulaqat,1967
sad_songs,Pativrta Sitamai Ko Tune Diya Banwas,Mohammed Rafi*Lata Mangeshkar,Shankar Jaikishan,Shailendra,Awara,1951
sad_songs,So Gayi Chandni Jaag Uthi Bekali,Lata Mangeshkar,Anil Biswas,Satyendra,Aakash,1952
sad_songs,Tay Hai,Ankit Tiwari,Ankit Tiwari,Manoj Muntashir,Rustom,2016
sad_songs,Zindagi Ke Mod Par Jo Koi Raastaa Milaa,Mohammed Rafi,Roshan,Shakeel Badayuni,Bedaagh,1965
sad_songs,Mera Sundar Sapna Bit Gaya,Geeta Dutt,Sachin Dev Burman,Raja Mehdi Ali Khan,Do Bhai,1947
sad_songs,Rahegaa Ishq Teraa Aa Aa Bhi Jaa Raat Dhalane Lagi,Lata Mangeshkar,Shankar Jaikishan,Shailendra,Teesri Kasam,1966
sad_songs,Teree Shehanayee Bole Sunake Dil Meraa Dole,Lata Mangeshkar*Mohammed Rafi,Vasant Desai,Bharat Vyas,Goonj Uthi Shahnai,1959
sad_songs,Yaad Aayi Aadhi Raat Ko Kal Raat Ki Tauba,Mukesh,Shankar Jaikishan,Shailendra,Kanhaiya,1959
sad_songs,Aaj Rona Pada Toh Samjhe,Kishore Kumar,Hemant Kumar,Sahir Ludhianvi,Girl Friend,1961
sad_songs,Aayi Aayi Raat Suhani (Happy Version),Lata Mangeshkar,Shankar Jaikishan,Hasrat Jaipuri,Poonam,1952
sad_songs,Ai Meri Zindgi Tujhe Dhundhu Kaha (Female Version),Lata Mangeshkar,Husnlal Bhagatram,Qamar Jalalabadi,Adil-E-Jahangir,1956
sad_songs,Ashkon Ne Jo Paya Hai,Talat Mahmood,N Datta,Sahir Ludhianvi,Chandi Ki Deewar,1964
sad_songs,Aye Gham-E-Dil Kya Karu (By Asha Bhosle),Asha Bhosle,Sardar Malik,Majaz Lucknavi,Thokar,1953
sad_songs,Dil Beqarar Hai Mera (Tumko Apni Zindagi Ka Aasra Samjhe The Ham),C. H. Atma,Shankar Jaikishan,Hasrat Jaipuri,Nagina,1951
sad_songs,Dil Ka Dard Na Jane Duniya,Lata Mangeshkar,Sachin Dev Burman,Sahir Ludhianvi,Naujawan,1951
sad_songs,Dil Se Bhula Do Tum Hame,Lata Mangeshkar,Chitalkar Ramchandra,Rajinder Krishan,Patanga,1949
sad_songs,Kaisi Haseen Aaj,Talat Mahmood,Naushad,Shakeel Badayuni,Aadmi,1968
sad_songs,Laagi Naahin Chhute Raamaa Chaahen Jiyaa Jaaye,Dilip Kumar*Lata Mangeshkar,Salil Chowdhury,Shailendra,Musafir,1957
sad_songs,Rasm E Ulfat Ko Nibhaaen To Nibhaaen Kaise,Lata Mangeshkar,Madan Mohan,Naqsh Lyallpuri,Dil Ki Rahen,1973
sad_songs,Tere Bin Saawan Kaise Bita Tu Kya Jaane Balama,Lata Mangeshkar,Madan Mohan,Raja Mehdi Ali Khan,Jab Yaad Kisi Ki Aati Hai,1967
sad_songs,Dil Ki Pareshaaniya,Mukesh,Roshan,Vishwamitra Adil,Hum Log,1951
sad_songs,Kajre Ki Baati,Sulakshana Pandit*Yesudas,Raj Kamal,Maya Govind,Saawan Ko Aane Do,1979
sad_songs,Saathi Na Koi Manzil Diyaa Hai Na Koi Mahafil,Mohammed Rafi,Sachin Dev Burman,Majrooh Sultanpuri,Bombai Ka Babu,1960
sad_songs,Tu Mane Ya Na Mane Balam Anjane,Lata Mangeshkar,Shankar Jaikishan,Shailendra,Kismat Ka Khel,1956
sad_songs,Dil Chhed Koi Aisaa Nagamaa (Male Version),Hemant Kumar,Hemant Kumar,S H Bihari,Inspector,1956
sad_songs,Hamane Apanaa Sab Kuchh Khoyaa Pyaar Teraa Paane Ko,Mukesh,Kalyanji Anandji,Indeevar,Saraswati Chandra,1968
sad_songs,Main Teri Nazar Ka Suroor,Talat Mahmood,Madan Mohan,Rajinder Krishan,Jahan Ara,1964
sad_songs,Sari Khushiya Hai Muhabat Ki Jamaane Ke Liye,Mohammed Rafi,Laxmikant Pyarelal,Anand Bakshi,Suhana Safar,1970
sad_songs,Tu Mere Saath Rahega Munne,Lata Mangeshkar,Khayyam,Sahir Ludhianvi,Trishul,1978
sad_songs,Ay Mere Dost Ay Mere Hamdam (Mujhe Jab Apni Gujru Zindagi Yaad Aati Hai),Mohammed Rafi,Ravi,Rajinder Krishan,Meharban,1967
sad_songs,Bairan Neend Na Aaye Mohe Bairan Neend Na Aaye,Lata Mangeshkar,Madan Mohan,Rajinder Krishan,Chacha Zindabad,1959
sad_songs,Banaa Ke Meraa Muqaddar Kyaa Yun Hi Ruth Ke,Mohammed Rafi,Ravi,Shakeel Badayuni,Door ki Awaaz,1964
sad_songs,Hawa Hai Sard Sard Aur Dil Me Bhi Hai Dard,Lata Mangeshkar,Chitalkar Ramchandra,Rajinder Krishan,Shatranj,1956
sad_songs,Main Gaun Tum So Jao (Sad),Mohammed Rafi,Shankar Jaikishan,Shailendra,Brahmchari,1968
sad_songs,O Jaadugar Pyar Ke Ye Bata Dil Mera Kyon Tera,Lata Mangeshkar,Shankar Jaikishan,Hasrat Jaipuri,Ek Dil Sau Afsane,1963
sad_songs,Sajanavaa Bairi Ho Gaye Hamaar,Mukesh,Shankar Jaikishan,Shailendra,Teesri Kasam,1966
sad_songs,Tum Bin Jaaoon Kahan,R D Burman,R D Burman,Majrooh Sultanpuri,Dil Vil Pyar Vyar,2002
sad_songs,Zindagi Ka Aasra Samjhe,Lata Mangeshkar,Khemchand Prakash,Raja Mehdi Ali Khan,Ziddi,1948
sad_songs,Hamaare Baad Ab Mahafil Men Bahaaren Ham Ko Dhundhengi,Lata Mangeshkar,Madan Mohan,Majrooh Sultanpuri,Baghi,1953
sad_songs,Maangane Se Jo Maut Mil Jaati,Lata Mangeshkar,Bulo C Rani,Mahendra Pran,Sunehre Kadam,1966
sad_songs,Yeh Duniya Rahe Na Rahe Kya Pata Mera Pyar,Asha Bhosle,O P Nayyar,S H Bihari,Mitti Mein Sona,1960
sad_songs,Alvida Jane Wafa Meri Manzil Aa Gayi,Lata Mangeshkar,Sachin Dev Burman,Shakeel Badayuni,Benazir,1964
sad_songs,Dilbar Jaaniya Ab To Aaja,Behroz Chatterjee,Ram Laxman,Mahendra Dehlvi,Sun Meri Laila,1983
sad_songs,Hum Pyar Ki Baazi Hare Dil Roye Dard Ke Mare,Lata Mangeshkar,Sachin Dev Burman,Rajinder Krishan,Sazaa,1951
sad_songs,Kalee Ghata Chhayee Prem Ruth Aayee,Mohammed Rafi,Laxmikant Pyarelal,Anand Bakshi,Kali Ghata,1973
sad_songs,Kho Gaya Jaane Kahan Aarzuon Ka Jahaan,Hemant Kumar,Madan Mohan,Rajinder Krishan,Mohar,1959
sad_songs,Man Re Na Gham Kar,Lata Mangeshkar,Salil Chowdhury,Shailendra,Naukari,1954
sad_songs,Raat Andheri Door Savera Barbaad Hai Dil Mera,Mukesh,Shankar Jaikishan,Hasrat Jaipuri,Aah,1953
sad_songs,Sapno Ke Shahar Ham Banayenge Ghar,Kishore Kumar,Bappi Lahiri,Ravindra Peepat,Ahsaas,1979
sad_songs,Tare Gin Gin Biti Sari Raat Padi Hai Barsat,Lata Mangeshkar,Madan Mohan,Kaif Irfani,Dhun,1953
sad_songs,Tute Hue Armaanon Ki Ik Duniyaa Basaaye,Lata Mangeshkar,Shyam Sundar,Rajinder Krishan,Lahore,1949
sad_songs,Aasamaan Vaale Teri Duniyaa Se Ji Ghabaraa Gayaa,Lata Mangeshkar*Talat Mahmood,Ghulam Mohammad,Shakeel Badayuni,Laila Majnu,1953
sad_songs,Ajab Hai Dastaan Teri Ye Zindagi (Part2),Mohammed Rafi,Shankar Jaikishan,Shailendra,Shararat,1959
sad_songs,Dard- E- Ulfat Haaye Dard -e- Ulfat Chupaon Kahan,Lata Mangeshkar,Shankar Jaikishan,Shailendra,Aurat,1953
sad_songs,Dil Ne Pyaar Kiya Hai Ek Bewafa Se,Mohammed Rafi,Ganesh,Hasrat Jaipuri,Shararat,1972
sad_songs,Hazaaron Rang Badalegaa Zamaanaa,Mohammed Rafi,S Mohinder,Tanvir Naqvi,Shirin Farhad,1956
sad_songs,Jab Gham-E-Ishq Satata Hai,Mukesh,Jaidev,Nyaya Sharma,Kinare Kinare,1964
sad_songs,Nazar Se Dur Jaanevaale Bahaaren Phir Bhi Aayengi,Lata Mangeshkar,Shyam Sundar,Rajinder Krishan,Lahore,1949
sad_songs,Pritam Meri Duniya Me Do Din To Rahe Hote,Lata Mangeshkar,Madan Mohan,Raja Mehdi Ali Khan,Ada,1951
sad_songs,Tumhe Zindagi Ke Ujale Mubarak Andhere Hume Aaj Raas Aa Gaye Hai,Mukesh,Kalyanji Anandji,Gulzar,Purnima,1965
sad_songs,Unhen Tu Bhool Ja Aye Dil,Talat Mahmood,Shankar Jaikishan,Shailendra,Naya Ghar,1953
sad_songs,Yaad Aa Gayi Woh Nashili Nigahe (Sad),Hemant Kumar,Sachin Dev Burman,Majrooh Sultanpuri,Manzil,1960
sad_songs,Aansoo To Nahin Hai Aankhon Mein,Talat Mahmood,Jamal Sen,Majrooh Sultanpuri,Daera,1953
sad_songs,Abb Yad Na Kar (Lata Mukesh Version),Mukesh*Lata Mangeshkar,Anil Biswas,Shums Azimabadi,Anokha Pyar,1948
sad_songs,Babul Mora Naihar Chhuto Jaye,Jagjit Singh*Chitra Singh,Kanu Roy,Traditional,Aavishkar,1974
sad_songs,Chaand Chhupaa Aur Taare Tute Raat Gazab Ki Aai,Mahendra Kapoor,Naushad,Shakeel Badayuni,Sohni Mahiwal,1958
sad_songs,Chain Se Hamako Kabhi Aapane Jine Naa Diyaa,Asha Bhosle,O P Nayyar,S H Bihari,Pran Jaye Par Vachan Na Jaye,1974
sad_songs,Hai Dil Ko Teri Aarzoo (Madno),Kshitij Tarey*Chinmaye,Mithoon,Sayeed Qadri,Lamhaa,2010
sad_songs,Jivan Ke Safar Me Rahi Milte Hain Bichhad Jane Ko (Sad) by Lata,Lata Mangeshkar,Sachin Dev Burman,Sahir Ludhianvi,Munimji,1955
sad_songs,Mahalon Me Rehnewale,Mohammed Rafi*Bande Hasan*Mubarak Begum,Naushad,Shakeel Badayuni,Shabab,1954
sad_songs,Mera Mann Kehne Laga,Falak,Blair Mowat,NotFound,7 Welcome to London,2012
sad_songs,Phir Koyi Muskaraya,Mukesh,Shankar Jaikishan,Shailendra,Apne Huye Paraye,1964
sad_songs,Tum Bin Jaoon Kahan (Sad Version) - By Mohd. Rafi,Mohammed Rafi,R D Burman,Majrooh Sultanpuri,Pyar Ka Mausam,1969
sad_songs,Ye Haste Hue Phul,Mohammed Rafi,Sachin Dev Burman,Sahir Ludhianvi,Pyaasa,1957
sad_songs,Hai Tere Saath Meri Wafa,Lata Mangeshkar,Madan Mohan,Kaifi Azmi,Hindustan Ki Kasam,1974
sad_songs,Husn Bhi Hai Udas Udas,Kishore Kumar,Anil Biswas,Majrooh Sultanpuri,Fareb,1953
sad_songs,Jago Sone Valo Suno Meri Kahani,Kishore Kumar,R D Burman,Hasrat Jaipuri,Bhoot Bungla,1965
sad_songs,Maut Aa Gayi Na Aae Vo Marne Ke Baad Bhi Kahe Ko Der Lagai Re Aaye Na Ab Tak Balma,Lata Mangeshkar,Shankar Jaikishan,Hasrat Jaipuri,Daag,1952
sad_songs,Mitwa Lagee Re Yeh Kaisee Anbujh Aag,Talat Mahmood,Sachin Dev Burman,Sahir Ludhianvi,Devdas,1955
sad_songs,Nigahe Kyo Bhatakti Hai Kadam Kyo Dagmagate Hai,Lata Mangeshkar,Laxmikant Kudalkar,Majrooh Sultanpuri,Baharon Ki Manzil,1968
sad_songs,Samjhauta Ghamo Se Karlo (Female),Lata Mangeshkar,Kalyanji Anandji,Indeevar,Samjhauta,1973
sad_songs,Sun Sakhi More Man Ki Baat Nadiya Kinare Phiru Pyasi,Lata Mangeshkar,Shankar Jaikishan,Shailendra,Rajhath,1956
sad_songs,Sunaye Kisko Afsaana Kisi Par Dil Hai Dewaana Shama Pe Jaise Parwana,Lata Mangeshkar,Shankar Jaikishan,Hasrat Jaipuri,Parbat,1952
sad_songs,Yahi Arman Lekar,Mohammed Rafi,Naushad,Shakeel Badayuni,Shabab,1954
sad_songs,Aaj Nahi To Kal Bikharenge Ye Badal (Ab Ghar Chal Re),Geeta Dutt,Avinash Vyas,Kavi Pradeep,Naag Mani,1957
sad_songs,Bhalaa Karane Vaale Bhalaai Kie Jaa,Mohammed Rafi,Ravi,S H Bihari,Ghar Sansar,1958
sad_songs,Chandrma Madbhara Kyon Jhoome Baadar Me,Lata Mangeshkar,Shankar Jaikishan,Shailendra,Patrani,1956
sad_songs,Ghabaraa Ke Jo Ham Sar Ko Takaraaen To Achchhaa Ho,Rajkumari,Khemchand Prakash,Nakhshab Jaaravchi,Mahal,1949
sad_songs,Ham Pyar Me Jalne Valo Ko Chain Kaha Haay Aaram Kaha,Lata Mangeshkar,Madan Mohan,Rajinder Krishan,Jailor,1958
sad_songs,Kya Ye Duniya Hai Zulm Ki Nagri Me Kisi Ka Kaun Sahara Hai,Lata Mangeshkar,Shankar Jaikishan,Hasrat Jaipuri,Aas,1953
sad_songs,Le Le Dard Paraya Kar De Dur Gham Ka Saya,Hemant Kumar,Madan Mohan,Chandrashekhar Pandey,Chhote Babu,1957
sad_songs,Mitti Se Khelate Ho Baar Baar Kis Liye,Lata Mangeshkar,Shankar Jaikishan,Shailendra,Patita,1953
sad_songs,Pyaar Ke Saagar Se Nikli Ek Jhuth Hai Jisakaa Duniyaa Ne,Mohammed Rafi,Naushad,Shakeel Badayuni,Jadoo,1951
sad_songs,Takdir Ka Shikwa Kaun Kare (Chand Poonam Ka Khila Madbhari Ye Raat Hai),Lata Mangeshkar,Shankar Jaikishan,Hasrat Jaipuri,Poonam,1952
sad_songs,Aate Hai Chale Jaate Hai,Kishore Kumar,Bappi Lahiri,Anjaan,Yaadgaar,1984
sad_songs,Aaya Tufaan Kaise Koyi Jiye Zeher Hai Zindagi,Hemant Kumar,S K Pal,Indeevar,Baadbaan,1954
sad_songs,Dekh Liya Maine Kismat Ka,Lata Mangeshkar*Mohammed Rafi,Naushad,Shakeel Badayuni,Deedar,1951
sad_songs,Hamane Maanaa Ke Mere Baad,Suraiya,Ghulam Mohammad,Mirza Ghalib,Mirza Ghalib,1954
sad_songs,Kahi Se Shaam Hote Hi Sitare Aa Hi Jate Hai,Asha Bhosle,Chitalkar Ramchandra,Rajinder Krishan,Shatranj,1956
sad_songs,Kaun Sune Fariyad Hamari,Lata Mangeshkar,Naushad,Shakeel Badayuni,Dulari,1949
sad_songs,Mere Piya Se Koyi Jake Keh De,Lata Mangeshkar,Madan Mohan,Rajinder Krishan,Ashiana,1952
sad_songs,Mujhe Gale Se Laga Lo Bahut Udaas Hu Main (Solo),Asha Bhosle,Ravi,Sahir Ludhianvi,Aaj Aur Kal,1963
sad_songs,Sajna Sajna Kahe Bhul Gaye Din Pyar Key,Lata Mangeshkar,Chitragupt,Prem Dhawan,Chaand Mere Aaja,1960
sad_songs,Shukriya Aye Pyar Tera,Talat Mahmood,Anil Biswas,Rajinder Krishan,Aaram,1951
sad_songs,Yaar Jinhe Tum Bhul Gaye Ho (Female),Lata Mangeshkar,Laxmikant Pyarelal,Anand Bakshi,Woh Din Yaad Karo,1972
sad_songs,Ai Jane Jigar Dil Me Samane Aaja,Mukesh,Anil Biswas,Rajinder Krishan,Aaram,1951
sad_songs,Ai Khuda Har Faisla Tera,Kishore Kumar,R D Burman,Anand Bakshi,Abdullah,1980
sad_songs,Dil Gaya Dard Raha Sine Me (Unche Mahal Me Rahne Wale),Lata Mangeshkar,Shankar Jaikishan,Shailendra,Patrani,1956
sad_songs,Dilarubaa Maine Tere Pyaar Men Dil Diyaa Dard Liyaa,Mohammed Rafi,Naushad,Shakeel Badayuni,Dil Diya Dard Liya,1966
sad_songs,Ek Who Bhi Diwali Thi Ek Ye Bhi Diwali Hai,Mukesh,Ravi,Rajinder Krishan,Nazrana,1961
sad_songs,Jo Pyartune Mujhko Diya Tha,Mukesh,Kalyanji Anandji,Indeevar,Dulha Dulhan,1964
sad_songs,Lakadi Jal Koyalaa Bedard Zamaanaa Kyaa Jaane,Mohammed Rafi,Kalyanji Veerji Shah,Bharat Vyas,Bedard Jamana Kya Jane,1959
sad_songs,Mujh pe Ilzaam-E-Bewafai Hai,Lata Mangeshkar,Chitalkar Ramchandra,Jan Nisar Akhtar,Yasmin,1955
sad_songs,Nain Diwane Ek Nahi Mane,Suraiya,Sachin Dev Burman,Narendra Sharma,Afsar,1950
sad_songs,Aadmi Diwana Hai Aitbaar Karta Hai,Shabbir Kumar,Laxmikant Pyarelal,Anand Bakshi,Prem Tapasya,1983
sad_songs,Chandni Raaten Pyar Ki Baaten,Lata Mangeshkar,Sachin Dev Burman,Sahir Ludhianvi,Jaal,1952
sad_songs,Dil Kaa Khilauna Haye Tut Gaya,Lata Mangeshkar,Vasant Desai,Bharat Vyas,Goonj Uthi Shahnai,1959
sad_songs,Duniya Badal Rahi Hai,Lata Mangeshkar,Shankar Jaikishan,Hasrat Jaipuri,Badal,1951
sad_songs,Gar Tum Bhula Na Doge Sapne Ye Sach Bhi Honge (Female),Lata Mangeshkar,Shankar Jaikishan,Hasrat Jaipuri,Yakeen,1969
sad_songs,Jab Jab Phool Khile Tujhe Yaad Kiya Humne,Talat Mahmood*Lata Mangeshkar,Shankar Jaikishan,Shailendra,Shikast,1953
sad_songs,Jab Tumhi Nahin Apne Duniya Hi Begani Hai,Suraiya,Khurshid Anwar,D N Madhok,Parwana,1947
sad_songs,Mere Gunaah Maaf Kar Mera Zamir Saaf Kar,Mohammed Rafi,Shankar Jaikishan,Rajinder Krishan,Sachaai,1969
sad_songs,My Love Meri Priyatama Main Hi,Chithra K S*S P Balasubramaniam,Anand Milind,Majrooh Sultanpuri,Love,1991
sad_songs,Nahi Chahiye Rang Mahal,Aarti Mukherjee*Yesudas,Bappi Lahiri,Bharat Vyas,College Girl,1978
sad_songs,O Sajana Mere Ghar Angna Muskaate Na Man Bhaate,Lata Mangeshkar,Shankar Jaikishan,Shailendra,Sanjh Aur Savera,1964
sad_songs,Pyaar Tune Kya Kiya (Sad),Chithra K S,Sandeep Chowta,Nitin Raikwar,Pyaar Tune Kya Kiya,2001
sad_songs,Rut Phire Par Din Hamare,Geeta Dutt,Sachin Dev Burman,Sahir Ludhianvi,Pyaasa,1957
sad_songs,Tere Bina Jindagi Se Koi,Hariharan*Alka Yagnik,R D Burman,Gulzar,Dil Vil Pyar Vyar,2002
sad_songs,Teri Duniya Se Hoke Majboor,Kishore Kumar,Prem Dhawan,Prem Dhawan,Pavitra Papi,1970
sad_songs,Tum Sitam Aur Karo,Mukesh,Kalyanji Anandji,Indeevar,Dulha Dulhan,1964
sad_songs,Yaad Piya Ki Aaye Haye Raam,Shobha Gurtu,Laxmikant Pyarelal,Mangesh Kulkarni,Prahaar,1991
sad_songs,Zindagi Bebas Hui Hai O Aasamaan Waale,Lata Mangeshkar,Chitalkar Ramchandra,Hasrat Jaipuri,Anarkali,1953
sad_songs,Bol Meri Taqdir Me Kya Hai Mere Humsafar Ab To (Lata),Lata Mangeshkar,Shankar Jaikishan,Shailendra,Hariyali Aur Rasta,1962
sad_songs,Hum Kal Kaya Thay Hum Aaj Kaya Hain Hum Uss Desh Ke Waasi Hain,Mukesh,Shankar Jaikishan,Shailendra,Jis Desh Men Ganga Behti Hai,1961
sad_songs,Sambhal Ai Dil Tadapane Aur Tadpane Se Kya Hoga,Mohammed Rafi*Asha Bhosle,N Datta,Sahir Ludhianvi,Sadhna,1958
sad_songs,Sata Le Aayi Jahan Na Kholenge Zuban Sitam Tere Kabhi To Beasar,Mukesh,Shankar Jaikishan,Shailendra,Sasural,1961
sad_songs,Yahan Koi Nahi Tera Mere Siwa Kehti Hai Jhumti,Mohammed Rafi,Shankar Jaikishan,Hasrat Jaipuri,Dil Ek Mandir,1963
sad_songs,Badali Se Nikalaa Hai Chaand,Lata Mangeshkar,Madan Mohan,Rajinder Krishan,Sanjog,1961
sad_songs,Aa Ja O Janewafa,Lata Mangeshkar*Hemant Kumar,S Mohinder,Tanvir Naqvi,Shirin Farhad,1956
sad_songs,Ae Zamane Bata Do Dilo Ki Khata,Talat Mahmood*Madhubala Zaveri,Hansraj Behl,Asad Bhopali,Dost,1954
sad_songs,Bol Do Naa Zara,Armaan Malik,Amaal Malik,Rashmi Virag,Azhar,2016
sad_songs,Chal Diya Dil Meraa Tod Ke,Lata Mangeshkar,Madan Mohan,Rajinder Krishan,Fifty Fifty,1956
sad_songs,Dard Bhari Kisi Ki Yaad,Asha Bhosle,Sajjad Hussain,Rajinder Krishan,Sangdil,1952
sad_songs,Gaye Kyun Toh Jiyein Kyun,Papon,Pritam Chakraborty,Jaideep Sahni,Dum Maaro Dum,2011
sad_songs,Hazaar Raahen Mud Ke Dekhin,Lata Mangeshkar*Kishore Kumar,Khayyam,Gulzar,Thodi Si Bewafaii,1980
sad_songs,Ho Saath Agar Mandave Tale Garib Ke,C. H. Atma,Ramlal,Hasrat Jaipuri,Geet Gaaya Pattharon Ne,1964
sad_songs,Hui Shaam Unakaa Kayaal Aa Gayaa,Mohammed Rafi,Laxmikant Pyarelal,Majrooh Sultanpuri,Mere Hamdam Mere Dost,1968
sad_songs,Hum Chal Rahe The,Mukesh,Madan Mohan,Rajinder Krishan,Duniya Na Mane,1959
sad_songs,Kabhi To Miloge Jeevan Sathi,Lata Mangeshkar,Laxmikant Pyarelal,Bharat Vyas,Sati Savitri,1964
sad_songs,Kaha Bhi Na Jaye Piya Kaha Bhi Na Jaye,Lata Mangeshkar,Madan Mohan,P N Rangeen,Nirmohi,1952
sad_songs,Kahan Kahan Pe Najaane Bhatak Rahe Hote,Pankaj Udhas,Usha Khanna,Saba Fazli,Sasti Dulhan Mahenga Dulha,1986
sad_songs,Kaisa Hain Mere Dil Tu Khiladi,Kishore Kumar,Sachin Dev Burman,Neeraj,Gambler,1971
sad_songs,Kal Jalega Chand Sari Raat Raat Bhar Hoti Rahegi Aag Ki Barsaat,Lata Mangeshkar,Madan Mohan,Uddhav Kumar,Nirmohi,1952
sad_songs,Mere Liye Woh Gam-E-Intazar Chhod Gaye,Lata Mangeshkar*Meena Kapoor,Anil Biswas,Behzad Lucknavi,Anokha Pyar,1948
